"","Agrupamento_Decreto","Agrupamento Geral","Tipo Função Detalhada2","Subnível Função2"
"2722","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2723","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2724","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2725","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2726","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2727","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2728","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2729","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2730","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2731","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2732","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2733","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2734","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2735","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2736","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2737","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2738","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2739","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2740","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2741","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2742","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2743","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2744","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2745","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2746","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2747","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2748","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2749","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2750","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2751","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2752","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2753","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2754","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2755","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2756","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2757","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2758","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2759","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2760","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2761","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2762","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2763","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2764","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2765","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2766","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2767","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2768","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2769","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2770","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2771","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2772","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2773","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2774","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2775","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2776","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2777","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2778","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2779","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2780","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2781","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2782","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2783","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2784","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2785","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2786","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2787","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2788","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2789","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2790","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2791","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2792","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2793","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2794","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2795","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2796","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2797","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2798","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2799","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2800","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2801","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2802","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2803","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2804","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2805","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2806","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2807","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2808","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2809","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2810","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2811","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2812","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2813","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2814","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2815","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2816","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2817","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2818","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2819","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2820","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2821","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2822","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2823","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2824","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2825","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2826","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2827","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2828","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2829","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2830","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2831","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2832","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2833","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2834","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2835","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2836","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2837","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2838","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2839","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2840","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2841","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2842","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2843","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2844","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2845","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2846","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2847","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2848","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2849","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2850","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2851","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2852","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2853","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2854","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2855","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2856","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2857","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2858","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2859","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2860","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2861","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2862","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2863","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2864","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2865","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2866","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2867","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2868","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2869","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2870","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2871","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2872","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2873","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2874","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2875","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2876","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2877","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2878","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2879","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2880","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2881","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2882","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2883","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2884","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2885","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2886","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2887","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2888","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2889","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2890","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2891","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2892","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2893","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2894","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2895","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2896","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2897","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2898","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2899","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2900","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2901","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2902","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2903","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2904","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2905","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2906","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2907","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2908","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2909","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2910","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2911","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2912","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2913","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2914","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2915","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2916","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2917","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2918","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2919","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2920","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2921","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2922","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
"2923","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0107"
